timestamp_local,Factor 1,Factor 2,Factor 3,Factor 4
2025-08-09 12:00:00,0.025460795196005352,0.038255029743870975,0.14558797732175693,0.0
2025-08-09 13:00:00,0.019144508791346677,0.04014472413278051,0.164329676012514,0.0
2025-08-09 14:00:00,0.009826407080629951,0.04109674976528612,0.17936629134218404,0.0
2025-08-09 15:00:00,0.023580437930903222,0.039711034228957526,0.18384566451508802,0.0
2025-08-09 16:00:00,0.05013763728023768,0.03927040865297489,0.15820178788572825,0.0
2025-08-09 17:00:00,0.06417415287196443,0.03722027810829152,0.13232135558754837,0.0
2025-08-09 18:00:00,0.07630311708111696,0.03860825367514766,0.11331095868585947,0.001233617039545041
2025-08-09 19:00:00,0.08895291705322693,0.04224586911038591,0.08599439278015551,0.004747816845049161
2025-08-09 20:00:00,0.09229165909835241,0.03559308260098323,0.07465909903796702,0.0064570919282649075
2025-08-09 21:00:00,0.09056852380164161,0.0413787163416289,0.06038615333164717,0.007421938251692955
2025-08-09 22:00:00,0.08779115822064293,0.04087088645048367,0.059270930633897746,0.0070885657335646515
2025-08-09 23:00:00,0.0815895799145505,0.04177012695756431,0.06589522391343972,0.008393734502531886
2025-08-10 00:00:00,0.07738150495038446,0.039255962871499246,0.06950731081491594,0.008672148272395376
2025-08-10 01:00:00,0.06458528733437677,0.03792564587261855,0.06902960979664495,0.00515195612570161
2025-08-10 02:00:00,0.03711188342194418,0.032926316450753466,0.09641627153340666,0.004926510863615949
2025-08-10 03:00:00,0.019622732155904925,0.028590329949383073,0.11450735746061308,0.0018925385035980609
2025-08-10 04:00:00,0.018987113643410044,0.02707559630536606,0.12102372416569657,0.0025079216362828938
2025-08-10 05:00:00,0.05177311117980726,0.03157401655571904,0.0731133985530882,0.0060695137099995335
2025-08-10 06:00:00,0.03150176291587408,0.03703602595095695,0.0846693382364479,0.006392424322465377
2025-08-10 07:00:00,0.02971832982963588,0.039946772866562376,0.0881628061124074,0.007332084874554576
2025-08-10 08:00:00,0.07067976303391894,0.039828364337310976,0.057639721826150014,0.007675716748411395
2025-08-10 09:00:00,0.04217319954137811,0.04639526539012722,0.08776623835665925,0.005540304762439824
2025-08-10 10:00:00,0.03182944216222044,0.050058407460974175,0.12295660796786956,0.0
2025-08-10 11:00:00,0.022410631837273813,0.06468326688047453,0.15920179074356466,0.0
2025-08-10 12:00:00,0.02278033319234844,0.06815754942652194,0.187808293501027,0.0
2025-08-10 13:00:00,0.008102869742497541,0.08677744186017687,0.20307689071295754,0.0
2025-08-10 14:00:00,0.005573045225202949,0.09700440624045235,0.21377236377124303,0.0
2025-08-10 15:00:00,0.01150306454297616,0.10486014288048352,0.20321950388528734,0.0
2025-08-10 16:00:00,0.051975119182103645,0.1057966305163594,0.14761174953262562,0.0
2025-08-10 17:00:00,0.06679013247120358,0.09164885500196912,0.13428894837838287,0.0
2025-08-10 18:00:00,0.07823726212363363,0.07900287773787791,0.1280979358195168,0.0
2025-08-10 19:00:00,0.0887685798631836,0.08877259373848155,0.11135145143470737,0.0
2025-08-10 20:00:00,0.08954500967570954,0.09030246078306761,0.09870845200262389,0.0015061109047371153
2025-08-10 21:00:00,0.08324740375077763,0.0806103016348223,0.1053490838260535,0.0
2025-08-10 22:00:00,0.08294654886831752,0.07693652462860254,0.09128902317996651,0.0
2025-08-10 23:00:00,0.08084481711704267,0.08345214850305153,0.0789842026165549,0.0002282294727434454
2025-08-11 00:00:00,0.07983004965279225,0.0841830713762523,0.06912894755097185,0.0021563301340780257
2025-08-11 01:00:00,0.07888563484257645,0.08075978864677365,0.06383953128969563,0.0039625066176847855
2025-08-11 02:00:00,0.0777759772728292,0.07863098477984501,0.061597525561284484,0.005831190099793088
2025-08-11 03:00:00,0.07245258058153907,0.08186229060392515,0.06885854717864621,0.005034427266628782
2025-08-11 04:00:00,0.07050271233520801,0.08449205066494185,0.069349018224817,0.0051687808234262625
2025-08-11 05:00:00,0.05064020386191604,0.09285277353253105,0.07867164152677081,0.006019423677173032
2025-08-11 06:00:00,0.07081383852485942,0.10137701939539155,0.04595875354587204,0.009315319235352138
2025-08-11 07:00:00,0.08359447646715852,0.1039616820915575,0.027209751285335183,0.011201387023861737
2025-08-11 08:00:00,0.08061874608059212,0.10921389046799823,0.02901848184439617,0.012861193810990183
2025-08-11 09:00:00,0.07547304088995666,0.1067102808117216,0.03569123758937064,0.010725726516645613
2025-08-11 10:00:00,0.057020395650848835,0.10955147357948655,0.07701532027343978,0.0005758797134607714
2025-08-11 11:00:00,0.04009012024570633,0.12671225878136308,0.11681012175597741,0.0
2025-08-11 12:00:00,0.04430523475630599,0.14084767745813762,0.12685137320897166,0.0
2025-08-11 13:00:00,0.04773441561723083,0.14070310600242494,0.13794313819891277,0.0
2025-08-11 14:00:00,0.03234573254203054,0.1383018046122477,0.15631233621887664,0.0
2025-08-11 15:00:00,0.006515856718491535,0.13909078304717698,0.18541744046357597,0.0
2025-08-11 16:00:00,0.048791338010894095,0.12261590595693614,0.14815155611982328,0.0
2025-08-11 17:00:00,0.05565727587114484,0.12945220110049002,0.12198711185525553,0.0
2025-08-11 18:00:00,0.0646720122297984,0.1352988813923032,0.10573563422610738,0.0
2025-08-11 19:00:00,0.08087217053953513,0.13389097001435016,0.09236513174502398,0.0
2025-08-11 20:00:00,0.0867237008054871,0.11998468534357921,0.08107027602678299,0.0
2025-08-11 21:00:00,0.08412977027798343,0.10782074264925252,0.07694594979812648,0.003175968342184682
2025-08-11 22:00:00,0.05146131068070365,0.12453460569189953,0.09892795066662081,0.0
2025-08-11 23:00:00,0.05953135177786005,0.08441247045709807,0.09109745457332058,0.006992180481846332
2025-08-12 00:00:00,0.08615868332216725,0.05480849151248894,0.06545802083444752,0.017294422460336262
2025-08-12 01:00:00,0.08438766883826768,0.048574621830423,0.056333464848201835,0.020360382681340612
2025-08-12 02:00:00,0.07958947083220988,0.05080479019610712,0.05089136054874471,0.022348174327627222
2025-08-12 03:00:00,0.06252960910409297,0.07282366873704364,0.04908834199895804,0.022965298900761075
2025-08-12 04:00:00,0.01889821826674636,0.07094835016437677,0.07954946155021665,0.02499533294973784
2025-08-12 05:00:00,0.01706597120815803,0.07616262391785607,0.07587624165135348,0.02698453819767889
2025-08-12 06:00:00,0.013613372911675482,0.08354674047178949,0.07662096216596904,0.031026402286426853
2025-08-12 07:00:00,0.02922750672221685,0.08892548286333751,0.0654800120261864,0.031992116219144065
2025-08-12 08:00:00,0.042015472538104746,0.08782601951757181,0.05101477388476191,0.036492397590601404
2025-08-12 09:00:00,0.027236907002647755,0.0751895108709606,0.08914818667154219,0.025415381163973683
2025-08-12 10:00:00,0.023738587114460884,0.06665371536020033,0.1097922972823817,0.018764632358907213
2025-08-12 11:00:00,0.008882341587105125,0.059018952028623624,0.14809095910562933,0.002968047839558943
2025-08-12 12:00:00,0.023145275929783368,0.05591375410106303,0.16078708144511136,0.0
2025-08-12 13:00:00,0.033515146106076206,0.05313925003987394,0.1764279183378124,0.0015323362137113785
2025-08-12 14:00:00,0.07961835311794081,0.05842219286538242,0.1448727616447353,0.01061158595675731
2025-08-12 15:00:00,0.06391749708818276,0.05600913548832365,0.13203196182684937,0.012273341703653906
2025-08-12 16:00:00,0.03893798633030732,0.0576607379525097,0.14076996180545978,0.009167226093321122
2025-08-12 17:00:00,0.0534887231758883,0.052386989686621366,0.13170321167139043,0.009501294597225762
2025-08-12 18:00:00,0.07587675727922641,0.056099331765309665,0.09910600738891609,0.010013406925451012
2025-08-12 19:00:00,0.06944038878563974,0.06439645362519215,0.09453987827089833,0.018870447605610637
2025-08-12 20:00:00,0.03084527693432571,0.05585950470327583,0.12173828597528566,0.02499717359494928
2025-08-12 21:00:00,0.013588524015356384,0.052547334870269816,0.1149560731026468,0.02879183902233005
2025-08-12 22:00:00,0.006695096761946339,0.05217339564836132,0.11364213372262547,0.020991843448280412
2025-08-12 23:00:00,0.00898423365387271,0.051350848876184796,0.10482657213373749,0.019487290792114594
2025-08-13 00:00:00,0.007544297044577629,0.05570068691455766,0.09983829367043341,0.019369362413822637
2025-08-13 01:00:00,0.011908824824932475,0.05598836125308915,0.0908292182447054,0.01621689154836519
2025-08-13 02:00:00,0.015730451203560376,0.05201770612515307,0.08503745048695706,0.014810999985516509
2025-08-13 03:00:00,0.01604153031063799,0.05187349646279118,0.08489778488576956,0.013751952215367094
2025-08-13 04:00:00,0.034711794278303544,0.0515182993335883,0.06310566817648534,0.015231399785631382
2025-08-13 05:00:00,0.03350314684292333,0.056379424811412955,0.05980112033828334,0.01575305052022333
2025-08-13 06:00:00,0.02273098924822698,0.06176680252632468,0.060375910013186054,0.022624276792997264
2025-08-13 07:00:00,0.029956737371553625,0.06702236189900601,0.05085870072716297,0.021515518298408004
2025-08-13 08:00:00,0.008764355080043654,0.06860174184950842,0.06479018748811112,0.022026023514903407
2025-08-13 09:00:00,0.008558657573158563,0.06404927300343874,0.07414346001127568,0.01744098126388528
2025-08-13 10:00:00,0.010715190536025062,0.05109778108179266,0.08365243807113029,0.018911618045883982
2025-08-13 11:00:00,0.008745309276490516,0.04797542796685086,0.11549225742838812,0.007958278030091578
2025-08-13 12:00:00,0.017189091261516957,0.05202203809595571,0.1437146278463449,0.0002944529956934964
2025-08-13 13:00:00,0.0222696424292028,0.05433876531430355,0.1420864347790323,0.004632224981219568
2025-08-13 14:00:00,0.025254895759497784,0.04382571934561119,0.1275288286196735,0.01238947150545207
2025-08-13 15:00:00,0.056209207362199066,0.04030284845605891,0.09708789139621705,0.00910412942525467
2025-08-13 16:00:00,0.07189278741442903,0.038926562346721406,0.07218482258080774,0.01814149624125284
2025-08-13 17:00:00,0.01647758196763733,0.058090271866776864,0.11217905639600284,0.021509863762617418
2025-08-13 18:00:00,0.01686324925650543,0.08996143789999185,0.09491842268677561,0.03837561240950203
2025-08-13 19:00:00,0.06284092218575903,0.02943521685148895,0.10041970884130967,0.07929541162650473
2025-08-13 20:00:00,0.07694496432905387,0.05441536316948956,0.06691429128771167,0.04270576026722674
2025-08-13 21:00:00,0.07499320412947542,0.09040026191231323,0.03155589849009414,0.055897853590001614
2025-08-13 22:00:00,0.06641867952718514,0.07089573139091704,0.03819576167779229,0.03681286134213876
2025-08-13 23:00:00,0.06098501676359213,0.0877696813283843,0.04268720234134335,0.03407146211581086
2025-08-14 00:00:00,0.03027241909236486,0.10915173535216655,0.06630807441906739,0.029411529097613322
2025-08-14 01:00:00,0.07250040419336926,0.14375366589520397,0.0008424628917139078,0.027268321114012263
2025-08-14 02:00:00,0.07826397507791055,0.09918610907650587,0.004321207958278668,0.007030853113536606
2025-08-14 03:00:00,0.07372130943940881,0.08997128857310283,0.013972134839861379,0.0019501055528589428
2025-08-14 04:00:00,0.0714411818646035,0.09583313411068344,0.013721717348618954,0.001493980498473154
2025-08-14 05:00:00,0.05263485589400274,0.09304069464400945,0.03141030781877759,0.0013247502353536211
2025-08-14 06:00:00,0.038395257283741546,0.09841106775803966,0.0371391864099489,0.004813122893021965
2025-08-14 07:00:00,0.06754184712241054,0.10825657115971611,0.005242020946489348,0.006852847032579282
2025-08-14 08:00:00,0.0353527585068996,0.0932505093464953,0.037378078664165586,0.008669177266905144
2025-08-14 09:00:00,0.03841300997684941,0.0855237358634669,0.046961990449466154,0.010785118116020523
2025-08-14 10:00:00,0.013655589724319246,0.06842172079049433,0.08040912274730169,0.003873123162556975
2025-08-14 11:00:00,0.00989601730261916,0.052916955982018066,0.09800869618915585,0.002058446566615872
2025-08-14 12:00:00,0.008234982898935027,0.037702494021971615,0.11976970500814843,0.0
2025-08-14 13:00:00,0.01478797882689975,0.034462534961499695,0.13412119340390935,0.0
2025-08-14 14:00:00,0.03024958932297382,0.027982776079081582,0.1347268433070021,0.0
2025-08-14 15:00:00,0.033571501117363366,0.02508731611732169,0.14872530596195124,0.0
2025-08-14 16:00:00,0.03250482806674086,0.025402621899053138,0.15382220004330746,0.0
2025-08-14 17:00:00,0.03457121758150052,0.02445657648019507,0.1558044645276324,0.0
2025-08-14 18:00:00,0.06039201811593543,0.02497106259971455,0.12777783342587043,0.0
2025-08-14 19:00:00,0.10519898022532534,0.05285844192346775,0.1039841510683476,0.0003146560629630451
2025-08-14 20:00:00,0.0651292007015,0.08127048217302825,0.15866577410040025,0.0036295085555053327
2025-08-14 21:00:00,0.026562873915918498,0.09486611737833518,0.17642482231229975,0.0
2025-08-14 22:00:00,0.017435648264092565,0.09476314651494559,0.15982656237818954,0.0
2025-08-14 23:00:00,0.015116407277371766,0.10624147075930081,0.1325545042521236,0.0
2025-08-15 00:00:00,0.04617106733873876,0.060659670596239716,0.0740164018943232,0.0
2025-08-15 01:00:00,0.014135813270806097,0.06705340350315132,0.10154534287819425,0.0
2025-08-15 02:00:00,0.025987261392615316,0.07224426829480209,0.08894559003169936,0.0
2025-08-15 03:00:00,0.02806746048103975,0.08291508353830941,0.08504737405238122,0.0
2025-08-15 04:00:00,0.02266721411873042,0.09039208569154465,0.091065806428643,0.0
2025-08-15 05:00:00,0.017335815465316574,0.10296328784004004,0.09123420257597327,0.0
2025-08-15 06:00:00,0.021705658020735753,0.12870816397397775,0.07902987744422535,0.0
2025-08-15 07:00:00,0.042111661812135645,0.14767035157211245,0.05842801118016736,0.0
2025-08-15 08:00:00,0.007736161094929772,0.16098183065800928,0.0975662587005294,0.0
2025-08-15 09:00:00,0.011714779470497457,0.14842190338679703,0.10360773285777443,0.0
2025-08-15 10:00:00,0.021306051350591455,0.12732912236906155,0.10810675001333041,0.0
2025-08-15 11:00:00,0.02365649168527814,0.1186626265523119,0.11416494926726846,0.0
2025-08-15 12:00:00,0.03106374190268272,0.11403568718129746,0.11096303801430143,0.0
2025-08-15 13:00:00,0.03054160997975071,0.12426854646325673,0.11609123056006374,0.0
2025-08-15 14:00:00,0.012617797939929332,0.12003334918755873,0.138504791168806,0.0
2025-08-15 15:00:00,0.004290686108774031,0.11759617442513777,0.17514399496489627,0.0
2025-08-15 16:00:00,0.0511865701424998,0.13002261449475563,0.1339308769212108,0.0
2025-08-15 17:00:00,0.07626397850074515,0.12656007185938575,0.10075353708777449,0.0
2025-08-15 18:00:00,0.08350385256906452,0.11793194932576684,0.0848384471282079,0.0
2025-08-15 19:00:00,0.05275231807962814,0.11472362878648648,0.1104892805653935,0.00227872870503996
2025-08-15 20:00:00,0.042617106580501336,0.12239300092197725,0.1079384475726176,0.003473861629734214
2025-08-15 21:00:00,0.07495814820434735,0.12220771526241926,0.0661913916239808,0.00988245183040435
2025-08-15 22:00:00,0.011910108292006146,0.13239956216910098,0.10962928486462083,0.016354792948217418
2025-08-15 23:00:00,0.04906197000605221,0.1621258124726537,0.07312162854372081,0.02313959572179212
2025-08-16 00:00:00,0.03874064169179204,0.1595152312268675,0.08213302537258117,0.01377307459116966
2025-08-16 01:00:00,0.0234830689453949,0.16693991412846132,0.09754070086429494,0.004270999320615089
2025-08-16 02:00:00,0.021560638684842443,0.1607976448545898,0.10157514100736043,0.002554285071253851
2025-08-16 03:00:00,0.023783141413747544,0.1412487840958074,0.10265699001729221,0.0
2025-08-16 04:00:00,0.017733903355720965,0.1335067919922392,0.10506195113092442,0.0
2025-08-16 05:00:00,0.019084485183558285,0.1299374630796757,0.10060091265656168,0.0015237766454590774
2025-08-16 06:00:00,0.01764021178681089,0.13409972999617714,0.09472238098060244,0.0036575256598859757
2025-08-16 07:00:00,0.009637591831251093,0.1315865575933982,0.10114365631802544,0.004245578468847104
2025-08-16 08:00:00,0.018781043158119768,0.12111696577698462,0.09618442554731294,0.0010543979347961924
2025-08-16 09:00:00,0.00951836110727168,0.11452604929022014,0.1034168103442346,0.0
2025-08-16 10:00:00,0.01419723646177035,0.10468196225989121,0.10735610839479302,0.0
2025-08-16 11:00:00,0.021770816368308233,0.10737801677858891,0.10654978018238201,0.002071136403133811
2025-08-16 12:00:00,0.008531691440136597,0.11157080331381132,0.1275853550847603,0.0
2025-08-16 13:00:00,0.012033309214536913,0.10946247196171534,0.12905568761510644,0.0076235978826025815
2025-08-16 14:00:00,0.018176833220823693,0.11299136151021945,0.1329478197269473,0.0031470870265889266
2025-08-16 15:00:00,0.019165685812802525,0.10850529057813924,0.13279467069370013,0.0
2025-08-16 16:00:00,0.01691282862097665,0.10939080772124495,0.13140876096742163,0.0
2025-08-16 17:00:00,0.053114681970493065,0.11621502105068444,0.09235516338528191,0.0
2025-08-16 18:00:00,0.07771390576757266,0.11396340648233709,0.06673902108527374,0.0
2025-08-16 19:00:00,0.03256776159319133,0.1209199064398259,0.10537056864401508,6.362846209095165e-05
2025-08-16 20:00:00,0.030828768222952278,0.12437640078831956,0.10508429339108413,0.0007674871583028752
2025-08-16 21:00:00,0.05936976440528952,0.12387380669290221,0.07373427499214147,0.00583653659221964
2025-08-16 22:00:00,0.04780787902619449,0.12752065601018014,0.07792170078522476,0.005667795482887714
2025-08-16 23:00:00,0.008690761399351222,0.12470181446770401,0.1094755031908904,0.00527352662942626
2025-08-17 00:00:00,0.01053372565685208,0.1101167139507211,0.10635571249498896,0.0012030808373030702
2025-08-17 01:00:00,0.029833960344623642,0.10952898450727257,0.09053126988528515,0.0005249599697443393
2025-08-17 02:00:00,0.020927945991176086,0.11645080489514294,0.09968627129873775,0.0021978066652764555
2025-08-17 03:00:00,0.05537366038358458,0.12290928349353199,0.05889810102181914,0.005081594058957402
2025-08-17 04:00:00,0.023967943159376674,0.1310212841321221,0.0859738391958898,0.007646736168832903
2025-08-17 05:00:00,0.009526926489689936,0.14454908310404171,0.08533879460801413,0.009654728014492648
2025-08-17 06:00:00,0.00800523109119458,0.15424973970911907,0.06454230554600761,0.011348975314883887
2025-08-17 07:00:00,0.015989380744623673,0.14829067484572894,0.06786206745014263,0.008867739085759533
2025-08-17 08:00:00,0.010825059907814974,0.13584166175162693,0.07772189317126653,0.0038445220912022623
2025-08-17 09:00:00,0.004535582943141229,0.12233695224544248,0.08830460391965626,0.0
2025-08-17 10:00:00,0.003100029386531007,0.10960300600628584,0.10629264676371294,0.0
2025-08-17 11:00:00,0.0011525905740004038,0.10402699417420556,0.1316881671991976,0.0
2025-08-17 12:00:00,0.006730620606072322,0.10535460076419488,0.14257349523478563,0.0
2025-08-17 13:00:00,0.010084233825691047,0.10168900569416509,0.15012576748627496,0.0
2025-08-17 14:00:00,0.01956944159671215,0.09891585511356298,0.1461739269795257,0.0
2025-08-17 15:00:00,0.02440490552948173,0.09174846367351383,0.14134237964313678,0.0
2025-08-17 16:00:00,0.02722972487469749,0.08465581179491215,0.1466001294558046,0.0
2025-08-17 17:00:00,0.07941929371342718,0.1107185786198415,0.10215266006263042,0.0014289915354951364
2025-08-17 18:00:00,0.015666650971552277,0.06723964690600737,0.17167909416420032,0.04334495574045051
2025-08-17 19:00:00,0.012760311866594959,0.06832817514473316,0.14079072032456566,0.018208708229070305
2025-08-17 20:00:00,0.02995661859401857,0.07239511602173962,0.10629753799385426,0.01657416288556245
2025-08-17 21:00:00,0.0709392009098181,0.1034447121276053,0.049958561155880495,0.007194081066549203
2025-08-17 22:00:00,0.07433111409926212,0.11916904585308874,0.04032440351299262,0.0001773990152866293
2025-08-17 23:00:00,0.06509685212125856,0.12200747404488968,0.03833837394285209,0.0
2025-08-18 00:00:00,0.02446371094624031,0.12608999625677725,0.07140201716476031,0.0
2025-08-18 01:00:00,0.02198566914963632,0.10072425870375624,0.07999955054013799,0.0
2025-08-18 02:00:00,0.02342654043109039,0.03068924302832474,0.08468719745778419,0.0
2025-08-18 03:00:00,0.014197520818347754,0.012787920851166791,0.09347894381533609,0.0
2025-08-18 04:00:00,0.02208892156140626,0.013262569585834006,0.08887940155607894,0.000976596946833031
2025-08-18 05:00:00,0.022446812219712953,0.01022498513976694,0.08829406135681288,0.0
2025-08-18 06:00:00,0.021187102884302554,0.006383818789443304,0.0870461079928562,0.009381315648092182
2025-08-18 07:00:00,0.021848086817050378,0.003312707477497437,0.08770985055532719,0.01977717789894621
2025-08-18 08:00:00,0.03417639681585683,0.004281870031546982,0.07749350380351441,0.017698216816563306
2025-08-18 09:00:00,0.031452117604630576,0.003962695768869129,0.08465284064206383,0.01936248778611922
2025-08-18 10:00:00,0.032600573589374314,0.004827264725446038,0.08367631770756746,0.03368961107516498
2025-08-18 11:00:00,0.02197922494259521,0.009773416702143716,0.09596994949917466,0.05459581465762192
2025-08-18 12:00:00,0.020932130510810918,0.0086179412694406,0.1023049488939448,0.018906715357267755
2025-08-18 13:00:00,0.016596946760269845,0.008664208454035925,0.11201862905619976,0.04044860870148112
2025-08-18 14:00:00,0.022435268009597976,0.008658008133703838,0.11610365085485413,0.007937694930651287
2025-08-18 15:00:00,0.05141777637470656,0.00853348867978184,0.09633671054230103,0.002352483274002033
2025-08-18 16:00:00,0.03208420021515277,0.014313715089236338,0.11686122418205137,0.0037893674097825166
2025-08-18 17:00:00,0.038674269251808245,0.007788589383940414,0.10783475229936348,0.0012507499996151045
2025-08-18 18:00:00,0.0503612256073523,0.0048662484716670736,0.10626089161477877,0.0012488492789071673
2025-08-18 19:00:00,0.08782180658861842,0.023337164607399447,0.0649346821293915,0.023571726058356057
2025-08-18 20:00:00,0.0720910547760501,0.02126890642931892,0.07496554198410371,0.026164665777885895
2025-08-18 21:00:00,0.06167987686765253,0.016418579016048644,0.08430003076856266,0.03226708329681192
2025-08-18 22:00:00,0.044327203292005235,0.012922483002981617,0.09467606276153898,0.031230913472073366
2025-08-18 23:00:00,0.028661101000857295,0.010847681074775486,0.10593903440277713,0.030569219116968856
2025-08-19 00:00:00,0.026677589794564156,0.006861819625439713,0.10669092039304615,0.031079471016670156
2025-08-19 01:00:00,0.018731279220403053,0.004465212060496714,0.11495960816378546,0.034608657770695744
2025-08-19 02:00:00,0.02311169470854002,0.003245132628101735,0.10781528540114048,0.03857958065245697
2025-08-19 03:00:00,0.019493239423252783,0.004471193506786852,0.10431907035098313,0.033883347603124975
2025-08-19 04:00:00,0.020309422371923996,0.00458587862972592,0.10620451048045633,0.02385410120427618
2025-08-19 05:00:00,0.020072895399892692,0.0033486466526289876,0.10394836770424455,0.019323743597904685
2025-08-19 06:00:00,0.03127222462597891,0.0,0.09211746887050348,0.03859940468218822
