timestamp_local,co,no2,o3,no,bin0,bin1,bin2,bin3,bin4,bin5
2025-08-07 14:00:00,0.0882745996103547,0.4013377926421405,0.7700352987318604,0.009795668477844953,0.6381276255251049,0.1488530990727184,0.05188067444876784,0.03289473684210526,0.030612244897959183,0.01744186046511628
2025-08-07 15:00:00,0.08886166848938755,0.4481605351170569,0.7448032422538894,0.00971913981786179,0.513502700540108,0.11224987798926306,0.042801556420233464,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-07 16:00:00,0.07401402772599984,0.28858098423315814,0.6943391292979475,0.0111731843575419,0.23824764952990599,0.04636408003904344,0.02204928664072633,0.019736842105263157,0.020408163265306124,0.011627906976744186
2025-08-07 17:00:00,0.07800089422727988,0.43048256091734355,0.7064975813831874,0.010216576107752354,0.1972394478895779,0.03953147877013178,0.023346303501945526,0.02631578947368421,0.020408163265306124,0.01744186046511628
2025-08-07 18:00:00,0.09614677217392596,0.5836120401337793,0.6543338998561904,0.008150302288206934,0.131626325265053,0.03318692044899952,0.02594033722438392,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-07 19:00:00,0.0953565824169155,0.5998566650740563,0.6484507778794615,0.008494681258131171,0.10062012402480497,0.02733040507564666,0.02204928664072633,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-07 20:00:00,0.09866968210344054,0.5957955088389871,0.6355079095306576,0.00887732455804699,0.08721744348869774,0.02440214738897023,0.019455252918287938,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-07 21:00:00,0.09900284988500138,0.413999044433827,0.6143286704144333,0.008724267238080662,0.08721744348869774,0.024890190336749635,0.020752269779507133,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-07 22:00:00,0.0954692897333543,0.2374581939799331,0.5969407765721009,0.008800795898063825,0.09141828365673135,0.02440214738897023,0.019455252918287938,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-07 23:00:00,0.09428895926559416,0.19827998088867657,0.5450385671329586,0.009183439197979645,0.10462092418483697,0.028306490971205467,0.023346303501945526,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-08 00:00:00,0.0937662945673835,0.18251313903487815,0.5286965616420447,0.0090686462080049,0.10002000400080016,0.025378233284529043,0.020752269779507133,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-08 01:00:00,0.0930516558686452,0.245819397993311,0.5126160282389856,0.007614601668324788,0.10862172434486897,0.026842362127867257,0.02204928664072633,0.02631578947368421,0.030612244897959183,0.029069767441860468
2025-08-08 02:00:00,0.09140315654798545,0.2983755375059723,0.4893450124199242,0.009221703527971227,0.10542108421684336,0.026354319180087852,0.02204928664072633,0.02631578947368421,0.030612244897959183,0.029069767441860468
2025-08-08 03:00:00,0.0904779657196362,0.19015766841853798,0.50607922604262,0.0075380730083416244,0.10982196439287857,0.028306490971205467,0.023346303501945526,0.02631578947368421,0.030612244897959183,0.029069767441860468
2025-08-08 04:00:00,0.09133999090910216,0.20353559483994266,0.48385409857497713,0.006734522078518406,0.11782356471294257,0.03074670571010249,0.02464332036316472,0.03289473684210526,0.03571428571428572,0.03488372093023256
2025-08-08 05:00:00,0.0928683516616898,0.22718585762064022,0.4498627271538763,0.006734522078518406,0.12362472494498898,0.0317227916056613,0.02464332036316472,0.03289473684210526,0.030612244897959183,0.029069767441860468
2025-08-08 06:00:00,0.09354459556032256,0.24414715719063548,0.46241338737089815,0.00681105073850157,0.126625325065013,0.031234748657881898,0.023346303501945526,0.03289473684210526,0.030612244897959183,0.029069767441860468
2025-08-08 07:00:00,0.11216483506956271,0.22623029144768278,0.4680350372597725,0.007461544348358461,0.12862572514502899,0.03416300634455832,0.027237354085603113,0.039473684210526314,0.04081632653061225,0.040697674418604654
2025-08-08 08:00:00,0.09363748620573915,0.2771141901576684,0.4765328801150478,0.012053263947348283,0.11622324464892977,0.028306490971205467,0.023346303501945526,0.02631578947368421,0.030612244897959183,0.023255813953488372
2025-08-08 09:00:00,0.08176110755374343,0.13306258958432873,0.5327493790037914,0.01404300910691054,0.10182036407281456,0.022938018545632016,0.018158236057068743,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-08 10:00:00,0.07455650909523273,0.12398471094123269,0.5798143548176232,0.008762531568072244,0.10762152430486097,0.02000976085895559,0.01297016861219196,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-08 11:00:00,0.07338856404686146,0.21763019589106544,0.6181200156883253,0.009757404147853371,0.120624124824965,0.02440214738897023,0.018158236057068743,0.019736842105263157,0.025510204081632654,0.023255813953488372
2025-08-08 12:00:00,0.06985128826939774,0.31223124701385574,0.6989148908354034,0.01094359837759241,0.13402680536107223,0.026354319180087852,0.016861219195849545,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-08 13:00:00,0.07082106660754692,0.24892498805542285,0.7659824813701138,0.0111731843575419,0.13762752550510102,0.02440214738897023,0.01556420233463035,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-08 14:00:00,0.06822755978751574,0.10845676063067368,0.7408811609360701,0.010752276727634501,0.1310262052410482,0.022938018545632016,0.014267185473411154,0.019736842105263157,0.015306122448979591,0.01744186046511628
2025-08-08 15:00:00,0.06962587363652013,0.10821786908743432,0.7347365668714866,0.010369633427718681,0.1232246449289858,0.020497803806734993,0.011673151750972763,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-08 16:00:00,0.07739400867722482,0.1550406115623507,0.7267616681919206,0.010254840437743936,0.12082416483296658,0.020497803806734993,0.01297016861219196,0.013157894736842105,0.010204081632653062,0.011627906976744186
2025-08-08 17:00:00,0.0897645655628368,0.532967032967033,0.7204863380834097,0.0094895538379123,0.1270254050810162,0.022938018545632016,0.014267185473411154,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-08 18:00:00,0.09498625837718803,0.5934065934065934,0.6866257027062362,0.008188566618198516,0.12182436487297459,0.023914104441190825,0.01556420233463035,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-08 19:00:00,0.09915642908542348,0.670807453416149,0.6645313112825206,0.008571209918114336,0.142628525705141,0.030258662762323085,0.020752269779507133,0.019736842105263157,0.020408163265306124,0.011627906976744186
2025-08-08 20:00:00,0.09982152610660626,0.6686574295269947,0.6454438488691332,0.008571209918114336,0.15043008601720342,0.03318692044899952,0.02204928664072633,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-08 21:00:00,0.10116286702642181,0.5630673674151935,0.6178585436004707,0.009030381878013317,0.14982996599319864,0.03465104929233773,0.02204928664072633,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-08 22:00:00,0.09656663789120895,0.18346870520783565,0.6016472741534842,0.008915588888038572,0.14962992598519703,0.032698877501220115,0.020752269779507133,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-08 23:00:00,0.10140066707868829,0.28165312947921645,0.57170872009413,0.00910691053799648,0.15583116623324664,0.03367496339677892,0.020752269779507133,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 00:00:00,0.09489089064789367,0.19589106545628282,0.5362792521898289,0.009183439197979645,0.14582916583316663,0.031234748657881898,0.020752269779507133,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 01:00:00,0.0986325258452739,0.1402293358815098,0.49575107857236245,0.009259967857962808,0.16163232646529305,0.037579306979014154,0.023346303501945526,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 02:00:00,0.10362632694286977,0.19732441471571907,0.46019087462413394,0.008035509298232189,0.18023604720944186,0.0424597364568082,0.027237354085603113,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 03:00:00,0.0997236812934341,0.1712852365026278,0.4682965093476272,0.007805923318282698,0.19223844768953788,0.04343582235236701,0.02594033722438392,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-09 04:00:00,0.09559933663693752,0.14046822742474915,0.480847169564649,0.0076528659983163706,0.1918383676735347,0.041971693509028796,0.02464332036316472,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 05:00:00,0.08935956234882048,0.1502627806975633,0.4927441495620343,0.008226830948190097,0.1792358471694339,0.03855539287457297,0.023346303501945526,0.02631578947368421,0.020408163265306124,0.01744186046511628
2025-08-09 06:00:00,0.09333775905652829,0.26851409460105113,0.48659955549745065,0.008341623938164844,0.18583716743348666,0.04148365056124939,0.02464332036316472,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 07:00:00,0.09962955210607863,0.21954132823698042,0.4868610275853053,0.009030381878013317,0.20004000800160032,0.04685212298682284,0.027237354085603113,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-09 08:00:00,0.0986449112646628,0.22623029144768278,0.49143678912276123,0.008915588888038572,0.1912382476495299,0.04489995119570523,0.028534370946822308,0.02631578947368421,0.030612244897959183,0.023255813953488372
2025-08-09 09:00:00,0.09329936425642275,0.25203057811753465,0.5106549875800759,0.014961353026708504,0.16963392678535708,0.03709126403123475,0.023346303501945526,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 10:00:00,0.09281509435831761,0.22240802675585286,0.5736697607530397,0.00971913981786179,0.17243448689737945,0.037579306979014154,0.02204928664072633,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 11:00:00,0.07600188753791486,0.28643096034400384,0.6649235194143026,0.010522690747685009,0.16803360672134426,0.032210834553440704,0.019455252918287938,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 12:00:00,0.06448592459013551,0.2243191591017678,0.7539547653288012,0.0115940919874493,0.18343668733746749,0.03367496339677892,0.014267185473411154,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-09 13:00:00,0.06549905189614579,0.17654085045389392,0.8113478886128906,0.011287977347516647,0.1928385677135427,0.03611517813567594,0.01556420233463035,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-09 14:00:00,0.06242375226188721,0.10487338748208312,0.8398483461890444,0.010867069717609245,0.19763952790558112,0.035627135187896536,0.01556420233463035,0.013157894736842105,0.020408163265306124,0.01744186046511628
2025-08-09 15:00:00,0.07472618934086037,0.21094123268036313,0.9138449470519023,0.010522690747685009,0.19943988797759551,0.03367496339677892,0.01556420233463035,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-09 16:00:00,0.08930382796157052,0.4171046344959389,0.907438880899464,0.010369633427718681,0.1984396879375875,0.03513909224011713,0.018158236057068743,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 17:00:00,0.09586562315379842,0.524605828953655,0.8493920773957381,0.01014004744776919,0.18743748749749947,0.035627135187896536,0.020752269779507133,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 18:00:00,0.10635607337617863,0.619684663162924,0.8154007059746372,0.00910691053799648,0.1886377275455091,0.0424597364568082,0.027237354085603113,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-09 19:00:00,0.11514848260034358,0.7207357859531773,0.7485945875277814,0.008303359608173261,0.19763952790558112,0.048316251830161056,0.029831387808041506,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 20:00:00,0.11425177823658876,0.7427138079311992,0.7096352464374429,0.010063518787786026,0.17243448689737945,0.044411908247925826,0.029831387808041506,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 21:00:00,0.11337612908579503,0.7329192546583851,0.643221336122369,0.011900206627381955,0.1864372874574915,0.0522205954123963,0.03501945525291829,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 22:00:00,0.10968403556597031,0.7109412326803631,0.6270100666753825,0.012053263947348283,0.1842368473694739,0.04978038067349927,0.0324254215304799,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-09 23:00:00,0.11105386295038029,0.6634018155757286,0.6314550921689109,0.009642611157878626,0.18663732746549308,0.05124450951683749,0.03372243839169909,0.03289473684210526,0.025510204081632654,0.01744186046511628
2025-08-10 00:00:00,0.10261939234655393,0.6294792164357382,0.6298862596417832,0.009566082497895463,0.1776355271054211,0.049292337725719865,0.03372243839169909,0.03289473684210526,0.025510204081632654,0.01744186046511628
2025-08-10 01:00:00,0.09875761858110157,0.5277114190157668,0.5748463851483855,0.011747149307415628,0.16843368673734746,0.044411908247925826,0.029831387808041506,0.02631578947368421,0.020408163265306124,0.011627906976744186
2025-08-10 02:00:00,0.0984702768512796,0.3100812231247014,0.5805987710811871,0.01220632126731461,0.14922984596919384,0.03855539287457297,0.027237354085603113,0.02631578947368421,0.020408163265306124,0.011627906976744186
2025-08-10 03:00:00,0.10634368795678975,0.16961299569995222,0.5851745326186429,0.012014999617356702,0.1332266453290658,0.032210834553440704,0.020752269779507133,0.019736842105263157,0.015306122448979591,0.011627906976744186
2025-08-10 04:00:00,0.09189361915578505,0.16483516483516483,0.6119754216237417,0.011058391367567156,0.1304260852170434,0.0317227916056613,0.019455252918287938,0.019736842105263157,0.020408163265306124,0.011627906976744186
2025-08-10 05:00:00,0.09666572124631999,0.42379359770664116,0.5375866126291019,0.009030381878013317,0.14502900580116024,0.03611517813567594,0.02204928664072633,0.02631578947368421,0.020408163265306124,0.01744186046511628
2025-08-10 06:00:00,0.09813215490196321,0.26899187768752986,0.5081710027454569,0.009145174867988062,0.16043208641728343,0.037579306979014154,0.02464332036316472,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-10 07:00:00,0.09858793833547394,0.25728619206880077,0.5177147339521506,0.008915588888038572,0.17063412682536505,0.04148365056124939,0.027237354085603113,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-10 08:00:00,0.10178213799586575,0.5769230769230769,0.5502680088900511,0.010407897757710264,0.17663532706541307,0.042947779404587605,0.027237354085603113,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-10 09:00:00,0.1005609356441223,0.358337314859054,0.5694862073473658,0.014731767046759013,0.19563912782556508,0.05026842362127868,0.029831387808041506,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-10 10:00:00,0.083356349571031,0.2802197802197802,0.6846646620473265,0.009374760847937555,0.21544308861772352,0.05026842362127868,0.02464332036316472,0.019736842105263157,0.015306122448979591,0.011627906976744186
2025-08-10 11:00:00,0.06623846143366183,0.2178690874343048,0.8140933455353642,0.011861942297390375,0.27985597119423883,0.051732552464616895,0.019455252918287938,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-10 12:00:00,0.06826347750374348,0.22360248447204967,0.9427376127598379,0.011670620647432463,0.30186037207441485,0.052708638360175704,0.018158236057068743,0.013157894736842105,0.010204081632653062,0.011627906976744186
2025-08-10 13:00:00,0.0701200518701364,0.12111801242236025,0.9586874101189699,0.01094359837759241,0.3682736547309462,0.06051732552464617,0.020752269779507133,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-10 14:00:00,0.07520674361314886,0.10797897754419493,1.0,0.010752276727634501,0.40388077615523105,0.0741825280624695,0.02594033722438392,0.013157894736842105,0.015306122448979591,0.011627906976744186
2025-08-10 15:00:00,0.08588297512636224,0.15862398471094122,0.9803895934109034,0.010637483737659754,0.4302860572114423,0.07759882869692535,0.028534370946822308,0.019736842105263157,0.020408163265306124,0.011627906976744186
2025-08-10 16:00:00,0.09658397747835339,0.47396082178690874,0.9005098705713165,0.010484426417693428,0.4318863772754551,0.07906295754026356,0.028534370946822308,0.019736842105263157,0.020408163265306124,0.011627906976744186
2025-08-10 17:00:00,0.10742245798556108,0.5797897754419493,0.8939730683749509,0.010216576107752354,0.3850770154030806,0.06490971205466081,0.023346303501945526,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-10 18:00:00,0.1127766747873733,0.6607740086000956,0.9067852006798275,0.0094895538379123,0.3378675735147029,0.06588579795021964,0.028534370946822308,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-10 19:00:00,0.11812717596336889,0.7489249880554228,0.880507255850438,0.007423280018366879,0.36767353470694136,0.08003904343582235,0.03761348897535668,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-10 20:00:00,0.12217720810353219,0.7558528428093646,0.8288665184991503,0.008532945588122752,0.3664732946589318,0.08882381649585165,0.041504539559014265,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-10 21:00:00,0.11432609075292204,0.7004300047778309,0.828343574323441,0.008724267238080662,0.3330666133226645,0.08052708638360176,0.03501945525291829,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-10 22:00:00,0.11187625479780183,0.6954132823698042,0.7638907046672768,0.014770031376750594,0.3168633726745349,0.07711078574914594,0.0324254215304799,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-10 23:00:00,0.10344426127785326,0.6834687052078356,0.7054516930317689,0.01427259508686003,0.33326665333066613,0.0854075158613958,0.03761348897535668,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-11 00:00:00,0.10219952662927095,0.6763019589106546,0.6590403974375736,0.010369633427718681,0.33246649329865974,0.08735968765251342,0.03761348897535668,0.03289473684210526,0.025510204081632654,0.01744186046511628
2025-08-11 01:00:00,0.09858050708384063,0.6672240802675585,0.6309321479932017,0.009451289507920718,0.3194638927785557,0.084431429965837,0.03761348897535668,0.03289473684210526,0.030612244897959183,0.01744186046511628
2025-08-11 02:00:00,0.09772591314600798,0.6576684185379837,0.615897502941561,0.00887732455804699,0.3110622124424885,0.084431429965837,0.038910505836575876,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-11 03:00:00,0.09507667193872685,0.6182513139034878,0.6277944829389464,0.009259967857962808,0.32206441288257653,0.08833577354807223,0.03761348897535668,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-11 04:00:00,0.09308014233323961,0.6048733874820832,0.6236109295332724,0.008992117548021735,0.3298659731946389,0.09224011713030747,0.040207522697795074,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-11 05:00:00,0.09396446127760555,0.4553272814142379,0.5877892534971892,0.006925843728476315,0.35327065413082614,0.10102489019033675,0.04539559014267185,0.03289473684210526,0.030612244897959183,0.029069767441860468
2025-08-11 06:00:00,0.09884555505876262,0.6184902054467272,0.5307883383448817,0.00661972908854366,0.3796759351870374,0.11322596388482187,0.05058365758754864,0.039473684210526314,0.03571428571428572,0.029069767441860468
2025-08-11 07:00:00,0.1063387337890342,0.7197802197802198,0.5013727284612368,0.008341623938164844,0.3872774554910982,0.11859443631039533,0.05317769130998703,0.039473684210526314,0.04081632653061225,0.029069767441860468
2025-08-11 08:00:00,0.10967165014658144,0.7001911132345915,0.49954242384625447,0.01178541363740721,0.40548109621924383,0.12201073694485115,0.054474708171206226,0.04605263157894737,0.04081632653061225,0.03488372093023256
2025-08-11 09:00:00,0.10015593243010598,0.6583850931677019,0.5071251143940385,0.014731767046759013,0.39887977595519103,0.11273792093704248,0.05058365758754864,0.04605263157894737,0.04081632653061225,0.029069767441860468
2025-08-11 10:00:00,0.08698899307778911,0.5150501672240803,0.614197934370506,0.009566082497895463,0.41528305661132225,0.1059053196681308,0.040207522697795074,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-11 11:00:00,0.07552381034950414,0.39512661251791686,0.7291149169826122,0.011402770337491392,0.4888977795559112,0.10200097608589556,0.03372243839169909,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-11 12:00:00,0.07613317298343698,0.4374104156712852,0.7973591319126684,0.011632356317440883,0.5473094618923784,0.10346510492923379,0.03372243839169909,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-11 13:00:00,0.08477076446524094,0.4639273769708553,0.8589358086024318,0.010905334047600829,0.5527105421084216,0.09956076134699854,0.0324254215304799,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-11 14:00:00,0.08197289822529326,0.3425704730052556,0.8758007582690548,0.010828805387617664,0.5447089417883576,0.0956564177647633,0.0311284046692607,0.019736842105263157,0.025510204081632654,0.01744186046511628
2025-08-11 15:00:00,0.08149482103688253,0.14166268514094602,0.8989410380441889,0.010637483737659754,0.5453090618123625,0.09760858955588092,0.0311284046692607,0.02631578947368421,0.020408163265306124,0.01744186046511628
2025-08-11 16:00:00,0.10116038994254403,0.459866220735786,0.8972414694731338,0.01056095507767659,0.4888977795559112,0.09175207418252807,0.03372243839169909,0.02631578947368421,0.025510204081632654,0.023255813953488372
2025-08-11 17:00:00,0.10574794928418468,0.5169612995699953,0.813178193227873,0.010369633427718681,0.5141028205641128,0.08247925817471938,0.02594033722438392,0.019736842105263157,0.020408163265306124,0.01744186046511628
2025-08-11 18:00:00,0.10870682597618779,0.5907787864309604,0.7814093345535364,0.009566082497895463,0.5285057011402281,0.0961444607125427,0.03372243839169909,0.02631578947368421,0.020408163265306124,0.01744186046511628
2025-08-11 19:00:00,0.1173803351742195,0.7159579550883899,0.7875539286181201,0.007729394658299534,0.5169033806761352,0.1156661786237189,0.04539559014267185,0.02631578947368421,0.025510204081632654,0.01744186046511628
2025-08-11 20:00:00,0.11764786023301928,0.7525083612040134,0.754739181592365,0.010025254457794446,0.46369273854770954,0.11127379209370425,0.04669260700389105,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-11 21:00:00,0.11785345819487465,0.725035833731486,0.7204863380834097,0.013392515497053647,0.4184836967393479,0.10639336261591022,0.04669260700389105,0.03289473684210526,0.03571428571428572,0.029069767441860468
2025-08-11 22:00:00,0.10952054803003711,0.4804108934543717,0.6934239769904563,0.009336496517945972,0.4640928185637127,0.13469985358711567,0.05317769130998703,0.03289473684210526,0.025510204081632654,0.01744186046511628
2025-08-11 23:00:00,0.09915023637572903,0.5195891065456283,0.6745979866649235,0.01155582765745772,0.3264652930586117,0.10639336261591022,0.04669260700389105,0.039473684210526314,0.030612244897959183,0.01744186046511628
2025-08-12 00:00:00,0.09633503054863692,0.7109412326803631,0.6574715649104459,0.00929823218795439,0.23224644928985796,0.07613469985358712,0.042801556420233464,0.04605263157894737,0.04081632653061225,0.03488372093023256
2025-08-12 01:00:00,0.09409079255537212,0.6937410415671285,0.6076611321741404,0.007346751358383715,0.20964192838567713,0.06783796974133724,0.041504539559014265,0.04605263157894737,0.04591836734693878,0.040697674418604654
2025-08-12 02:00:00,0.09247944949287899,0.6581462016244625,0.5655641260295463,0.006696257748526824,0.2158431686337267,0.06637384089799904,0.042801556420233464,0.04605263157894737,0.05102040816326531,0.046511627906976744
2025-08-12 03:00:00,0.0911120991923468,0.5391782130912566,0.49888874362661784,0.007040636718451061,0.28705741148229647,0.07906295754026356,0.04669260700389105,0.05263157894736842,0.05612244897959184,0.05232558139534883
2025-08-12 04:00:00,0.0912768252702189,0.1978021978021978,0.4543077526474049,0.007308487028392133,0.2718543708741748,0.08150317227916057,0.04928664072632944,0.05263157894736842,0.05612244897959184,0.058139534883720936
2025-08-12 05:00:00,0.09074920640425266,0.18729096989966554,0.43365145770688984,0.007270222698400552,0.28845769153830764,0.08638360175695461,0.05058365758754864,0.05921052631578947,0.061224489795918366,0.058139534883720936
2025-08-12 06:00:00,0.09386042375473898,0.1660296225513617,0.42659171133481505,0.007231958368408969,0.3138627725545109,0.09272816007808687,0.05577172503242542,0.06578947368421052,0.0663265306122449,0.06976744186046512
2025-08-12 07:00:00,0.09868949877446276,0.2914476827520306,0.44358739704536543,0.007308487028392133,0.3344668933786757,0.09956076134699854,0.05966277561608301,0.06578947368421052,0.07142857142857144,0.06976744186046512
2025-08-12 08:00:00,0.10793769143213842,0.3910654562828476,0.4314289449601255,0.0070789010484426425,0.33126625325065007,0.10151293313811617,0.0622568093385214,0.07236842105263158,0.0816326530612245,0.06976744186046512
2025-08-12 09:00:00,0.09163724097443525,0.26612517916865747,0.5323571708720094,0.0075380730083416244,0.29365873174634927,0.08199121522693997,0.04928664072632944,0.05921052631578947,0.0663265306122449,0.05232558139534883
2025-08-12 10:00:00,0.08623967520476193,0.232202580028667,0.6040005229441758,0.013009872197137829,0.269253850770154,0.06783796974133724,0.042801556420233464,0.05263157894736842,0.05612244897959184,0.040697674418604654
2025-08-12 11:00:00,0.06618768121416743,0.1089345437171524,0.7074127336906786,0.012053263947348283,0.24884976995399077,0.04978038067349927,0.027237354085603113,0.03289473684210526,0.030612244897959183,0.023255813953488372
2025-08-12 12:00:00,0.05749559388705241,0.21858576206402294,0.8202379395999478,0.008571209918114336,0.249249849969994,0.043923865300146414,0.02204928664072633,0.019736842105263157,0.025510204081632654,0.01744186046511628
2025-08-12 13:00:00,0.06989216015338102,0.2981366459627329,0.928487383971761,0.009336496517945972,0.24524904980996198,0.04685212298682284,0.029831387808041506,0.02631578947368421,0.03571428571428572,0.023255813953488372
2025-08-12 14:00:00,0.10473853760399107,0.6619684663162925,0.978167080664139,0.00868600290808908,0.27125425085017,0.056612981942410934,0.03761348897535668,0.04605263157894737,0.04591836734693878,0.03488372093023256
2025-08-12 15:00:00,0.09769618813947467,0.5379837553750597,0.857759184207086,0.009910461467819699,0.2536507301460292,0.05466081015129332,0.03761348897535668,0.04605263157894737,0.04591836734693878,0.03488372093023256
2025-08-12 16:00:00,0.09582598981175401,0.34304825609173434,0.7947444110341222,0.00994872579781128,0.2536507301460292,0.04978038067349927,0.03501945525291829,0.039473684210526314,0.04591836734693878,0.029069767441860468
2025-08-12 17:00:00,0.09876257274885712,0.4531772575250836,0.8116093607007452,0.009374760847937555,0.23684736947389476,0.04880429477794046,0.03631647211413749,0.039473684210526314,0.04081632653061225,0.029069767441860468
